changepoint_prior_scale,seasonality_prior_scale,holidays_prior_scale,changepoint_range,seasonality_mode,yearly_seasonality,rmse,mape,mae,num_cutoffs
0.1,0.01,10.0,0.8,additive,True,492.1882068130787,0.1003075425662036,380.0376912850233,20
0.1,0.01,5.0,0.8,additive,True,492.1882068130787,0.1003075425662036,380.0376912850233,20
0.1,0.01,0.1,0.8,additive,True,492.1882068130787,0.1003075425662036,380.0376912850233,20
0.05,0.01,0.1,0.85,additive,True,507.23605975160535,0.10244024277572998,389.3738247398022,20
0.05,0.01,0.01,0.85,additive,True,507.23605975160535,0.10244024277572998,389.3738247398022,20
0.05,0.01,10.0,0.85,additive,True,507.23605975160535,0.10244024277572998,389.3738247398022,20
0.05,0.01,1.0,0.85,additive,True,507.23605975160535,0.10244024277572998,389.3738247398022,20
0.05,0.01,5.0,0.85,additive,True,507.23605975160535,0.10244024277572998,389.3738247398022,20
0.1,0.1,0.01,0.8,additive,True,499.2029926153076,0.10309163158291786,390.1712600675782,20
0.1,0.1,1.0,0.8,additive,True,499.2029926153076,0.10309163158291786,390.1712600675782,20
0.1,0.1,0.1,0.8,additive,True,499.2029926153076,0.10309163158291786,390.1712600675782,20
0.1,0.1,10.0,0.8,additive,True,499.2029926153076,0.10309163158291786,390.1712600675782,20
0.1,0.1,5.0,0.8,additive,True,499.2029926153076,0.10309163158291786,390.1712600675782,20
0.05,1.0,5.0,0.85,additive,True,498.8393517931195,0.10319401029932028,389.1862296178003,20
0.05,1.0,1.0,0.85,additive,True,498.8393517931195,0.10319401029932028,389.1862296178003,20
0.05,1.0,0.1,0.85,additive,True,498.8393517931195,0.10319401029932028,389.1862296178003,20
0.05,1.0,10.0,0.85,additive,True,498.8393517931195,0.10319401029932028,389.1862296178003,20
0.05,1.0,0.01,0.85,additive,True,498.8393517931195,0.10319401029932028,389.1862296178003,20
0.1,5.0,5.0,0.8,additive,True,497.3535195293296,0.10331987580277564,390.6214347825508,20
0.1,5.0,0.01,0.8,additive,True,497.3535195293296,0.10331987580277564,390.6214347825508,20
0.1,5.0,10.0,0.8,additive,True,497.3535195293296,0.10331987580277564,390.6214347825508,20
0.1,5.0,0.1,0.8,additive,True,497.3535195293296,0.10331987580277564,390.6214347825508,20
0.1,5.0,1.0,0.8,additive,True,497.3535195293296,0.10331987580277564,390.6214347825508,20
0.05,0.01,0.01,0.9,additive,True,508.74109914302403,0.10371429701455527,394.6298453323804,20
0.05,0.01,5.0,0.9,additive,True,508.74109914302403,0.10371429701455527,394.6298453323804,20
0.05,0.01,0.1,0.9,additive,True,508.74109914302403,0.10371429701455527,394.6298453323804,20
0.05,0.01,1.0,0.9,additive,True,508.74109914302403,0.10371429701455527,394.6298453323804,20
0.05,0.01,10.0,0.9,additive,True,508.74109914302403,0.10371429701455527,394.6298453323804,20
0.5,1.0,10.0,0.85,additive,True,546.6022857671844,0.10393727001821117,381.43514096745054,20
0.5,1.0,0.01,0.85,additive,True,546.6022857671844,0.10393727001821117,381.43514096745054,20
0.5,1.0,0.1,0.85,additive,True,546.6022857671844,0.10393727001821117,381.43514096745054,20
0.5,1.0,1.0,0.85,additive,True,546.6022857671844,0.10393727001821117,381.43514096745054,20
0.5,1.0,5.0,0.85,additive,True,546.6022857671844,0.10393727001821117,381.43514096745054,20
0.05,10.0,0.01,0.95,additive,True,499.68621009959804,0.10403834484822184,392.92751893331007,20
0.05,10.0,5.0,0.95,additive,True,499.68621009959804,0.10403834484822184,392.92751893331007,20
0.05,10.0,1.0,0.95,additive,True,499.68621009959804,0.10403834484822184,392.92751893331007,20
0.05,10.0,10.0,0.95,additive,True,499.68621009959804,0.10403834484822184,392.92751893331007,20
